name,gender,birthday,directorID,id,occupation,death,nationality,net_worth,is_alive,age,height
anne fletcher,female,1966-05-01,10612,1610,"['film_director', 'choreographer', 'actor']",,us,15000000,True,57.0,
adam mckay,male,1968-04-17,10613,1612,"['screenwriter', 'actor', 'film_director', 'comedian', 'television_producer', 'television_director', 'film_producer']",,us,40000000,True,55.0,1.96
marc forster,male,1969-11-30,10614,1613,"['film_director', 'screenwriter', 'film_producer']",,de,30000000,True,54.0,
todd phillips,male,1970-12-20,10615,1615,"['film_director', 'screenwriter', 'film_producer', 'actor']",,us,200000000,True,53.0,1.83
matthew vaughn,male,1971-03-07,10616,1618,"['film_director', 'film_producer', 'screenwriter', 'television_producer']",,gb,30000000,True,53.0,1.83
george lucas,male,1944-05-14,10617,1619,"['film_producer', 'film_director', 'screenwriter', 'cinematographer', 'film_editor', 'entrepreneur', 'actor', 'television_producer']",,us,8000000000,True,79.0,1.7
george lucas,male,1944-05-14,10618,1620,"['film_producer', 'film_director', 'screenwriter', 'cinematographer', 'film_editor', 'entrepreneur', 'actor', 'television_producer']",,us,8000000000,True,79.0,1.7
fisher stevens,male,1963-11-27,10619,1624,"['actor', 'film_producer', 'film_director']",,us,8000000,True,60.0,1.7
tony scott,male,1944-06-21,10620,1627,"['film_producer', 'film_director', 'television_producer', 'television_director', 'cinematographer', 'actor', 'screenwriter', 'film_editor']",2012-08-19,gb,200000000,False,68.0,1.69
sam raimi,male,1959-10-23,10621,1634,"['film_director', 'screenwriter', 'actor', 'television_producer', 'film_producer']",,us,60000000,True,64.0,1.8
sam raimi,male,1959-10-23,10622,1635,"['film_director', 'screenwriter', 'actor', 'television_producer', 'film_producer']",,us,60000000,True,64.0,1.8
sam raimi,male,1959-10-23,10623,1636,"['film_director', 'screenwriter', 'actor', 'television_producer', 'film_producer']",,us,60000000,True,64.0,1.8
lana wachowski,female,1965-06-21,10624,1637,"['film_director', 'screenwriter', 'film_producer', 'writer', 'comic_book_creator']",,us,125000000,True,58.0,
clint eastwood,male,1930-05-31,10625,1640,"['actor', 'film_director', 'film_producer', 'politician', 'composer', 'pianist', 'film_score_composer', 'television_producer', 'businessperson', 'investor']",,us,375000000,True,93.0,1.93
duncan jones,male,1971-05-30,10626,1641,"['film_director', 'screenwriter', 'film_producer']",,gb,50000000,True,52.0,
rupert sanders,male,1971-03-16,10627,1650,['film_director'],,gb,15000000,True,53.0,1.91
guy ritchie,male,1968-09-10,10628,1652,"['film_director', 'screenwriter', 'film_producer', 'television_producer', 'businessperson', 'actor', 'copywriter']",,gb,150000000,True,55.0,1.8
joe carnahan,male,1969-05-09,10629,1653,"['film_director', 'screenwriter', 'film_producer', 'writer', 'actor']",,us,13000000,True,54.0,1.83
joel surnow,male,1955-12-18,10630,1655,"['screenwriter', 'television_producer', 'television_director', 'film_producer', 'film_director']",,us,9000000,True,68.0,
danny boyle,male,1956-10-20,10631,1656,"['film_producer', 'film_director', 'screenwriter', 'television_director', 'television_producer', 'theatre_director']",,gb,60000000,True,67.0,1.82
sam mendes,male,1965-08-01,10632,1658,"['film_producer', 'film_director', 'television_director', 'television_producer', 'theatre_director']",,gb,30000000,True,58.0,1.78
mike mitchell,,,10633,1659,,,,12000000,,,
scott derrickson,male,,10634,1662,"['film_director', 'screenwriter', 'film_producer']",,us,8000000,,,
frank miller,male,1957-01-27,10635,1663,"['screenwriter', 'comic_book_creator', 'writer', 'artist', 'author', 'film_director', 'actor', 'visual_artist']",,us,25000000,True,67.0,1.86
frank miller,male,1957-01-27,10636,1664,"['screenwriter', 'comic_book_creator', 'writer', 'artist', 'author', 'film_director', 'actor', 'visual_artist']",,us,25000000,True,67.0,1.86
alexander payne,male,1961-02-10,10637,1668,"['film_producer', 'television_producer', 'film_director', 'screenwriter', 'author']",,us,25000000,True,63.0,
steven soderbergh,male,1963-01-14,10638,1669,"['film_producer', 'television_producer', 'film_director', 'television_director', 'cinematographer', 'film_editor', 'screenwriter', 'television_editor', 'actor']",,us,80000000,True,61.0,1.83
martin scorsese,male,1942-11-17,10639,1670,"['film_producer', 'actor', 'film_director', 'screenwriter', 'television_producer', 'television_director', 'film_editor', 'film_historian']",,us,150000000,True,81.0,1.63
mike mitchell,,,10640,1673,,,,12000000,,,
antoine fuqua,male,1966-01-19,10641,1677,"['film_director', 'film_producer', 'music_video_director']",,us,25000000,True,58.0,
charles michael davis,male,1984-12-01,10642,1678,['actor'],,us,800000,True,39.0,
guy ritchie,male,1968-09-10,10643,1680,"['film_director', 'screenwriter', 'film_producer', 'television_producer', 'businessperson', 'actor', 'copywriter']",,gb,150000000,True,55.0,1.8
guy ritchie,male,1968-09-10,10644,1681,"['film_director', 'screenwriter', 'film_producer', 'television_producer', 'businessperson', 'actor', 'copywriter']",,gb,150000000,True,55.0,1.8
edgar wright,male,1974-04-18,10645,1683,"['film_director', 'television_director', 'screenwriter', 'actor', 'film_producer', 'editor', 'television_producer', 'tv_editor']",,gb,10000000,True,49.0,
steve mcqueen,male,1930-03-24,10646,1686,"['actor', 'film_producer']",1980-11-07,us,30000000,False,50.0,1.77
steve mcqueen,male,1969-10-09,10647,1686,"['artist', 'film_director', 'screenwriter', 'video_artist', 'film_producer']",,gb,14000000,True,54.0,
joss whedon,male,1964-06-23,10648,1694,"['screenwriter', 'television_director', 'television_producer', 'film_producer', 'film_director', 'cartoonist', 'novelist', 'actor', 'writer', 'comic_book_creator']",,us,100000000,True,59.0,1.78
ava duvernay,female,1972-08-24,10649,1697,"['film_director', 'publicist', 'screenwriter', 'film_producer', 'filmmaker']",,us,60000000,True,51.0,
james toback,male,1944-11-23,10650,1700,"['screenwriter', 'film_director', 'actor', 'film_producer']",,us,10000000,True,79.0,
david koepp,male,1963-06-09,10651,1701,"['screenwriter', 'actor', 'television_producer', 'film_producer', 'film_director']",,us,35000000,True,60.0,1.91
wes craven,male,1939-08-02,10652,1703,"['film_director', 'screenwriter', 'film_producer', 'actor', 'television_producer', 'teacher', 'television_director', 'film_editor']",,us,40000000,True,84.0,1.88
edgar wright,male,1974-04-18,10653,1704,"['film_director', 'television_director', 'screenwriter', 'actor', 'film_producer', 'editor', 'television_producer', 'tv_editor']",,gb,10000000,True,49.0,
richard linklater,male,1960-07-30,10654,1706,"['film_director', 'screenwriter', 'film_producer', 'actor', 'television_producer', 'television_director', 'cinematographer']",,us,12000000,True,63.0,1.75
keenen ivory wayans,male,1958-06-08,10655,1708,"['actor', 'film_director', 'screenwriter', 'film_producer', 'comedian', 'television_producer', 'television_director']",,us,65000000,True,65.0,1.91
james wan,male,1977-02-26,10656,1712,"['film_director', 'film_producer', 'screenwriter', 'film_editor']",,my,70000000,True,47.0,1.68
oliver stone,male,1946-09-15,10657,1715,"['screenwriter', 'film_producer', 'film_director', 'actor', 'television_producer', 'cinematographer', 'film_editor', 'author', 'television_director', 'soldier']",,us,70000000,True,77.0,1.83
colin trevorrow,male,1976-09-13,10658,1719,"['screenwriter', 'film_director', 'film_producer']",,us,5000000,True,47.0,
brett ratner,male,1969-03-28,10659,1724,"['film_director', 'film_producer', 'television_producer', 'music_video_director', 'actor', 'television_director']",,us,85000000,True,54.0,1.73
ron howard,male,1954-03-01,10660,1725,"['actor', 'film_producer', 'film_director', 'television_producer', 'screenwriter', 'voice_actor', 'television_director']",,us,200000000,True,70.0,1.75
david schwimmer,male,1966-11-02,10661,1727,"['television_director', 'actor', 'film_director', 'film_producer', 'theatre_director', 'voice_actor']",,us,100000000,True,57.0,1.85
jon stewart,male,1962-11-28,10662,1731,"['comedian', 'actor', 'television_producer', 'screenwriter', 'journalist', 'commentator', 'critic', 'film_producer', 'talk_show_host', 'writer']",,us,120000000,True,61.0,1.69
david wain,male,1969-08-01,10663,1735,"['actor', 'comedian', 'screenwriter', 'film_director', 'television_director', 'television_producer', 'film_producer', 'film_editor', 'writer']",,us,1000000,True,54.0,1.8
sylvester stallone,male,1946-07-06,10664,1737,"['screenwriter', 'actor', 'film_director', 'television_producer', 'film_producer', 'voice_actor']",,us,400000000,True,77.0,1.77
guy ritchie,male,1968-09-10,10665,1738,"['film_director', 'screenwriter', 'film_producer', 'television_producer', 'businessperson', 'actor', 'copywriter']",,gb,150000000,True,55.0,1.8
ridley scott,male,1937-11-30,10666,1743,"['film_producer', 'film_director', 'production_designer', 'television_producer', 'television_director']",,gb,400000000,True,86.0,1.74
todd phillips,male,1970-12-20,10667,1745,"['film_director', 'screenwriter', 'film_producer', 'actor']",,us,200000000,True,53.0,1.83
sam mendes,male,1965-08-01,10668,1746,"['film_producer', 'film_director', 'television_director', 'television_producer', 'theatre_director']",,gb,30000000,True,58.0,1.78
jason momoa,male,1979-08-01,10669,1747,"['model', 'actor']",,us,14000000,True,44.0,1.93
carlos saldanha,male,1965-01-24,10670,1751,"['film_director', 'film_producer', 'animator', 'voice_actor', 'screenwriter']",,br,10000000,True,59.0,
carlos saldanha,male,1965-01-24,10671,1752,"['film_director', 'film_producer', 'animator', 'voice_actor', 'screenwriter']",,br,10000000,True,59.0,
tim story,male,1970-03-13,10672,1754,"['film_director', 'film_producer', 'screenwriter', 'film_editor', 'television_producer', 'television_director', 'music_video_director']",,us,15000000,True,54.0,
guy ritchie,male,1968-09-10,10673,1757,"['film_director', 'screenwriter', 'film_producer', 'television_producer', 'businessperson', 'actor', 'copywriter']",,gb,150000000,True,55.0,1.8
sam mendes,male,1965-08-01,10674,1758,"['film_producer', 'film_director', 'television_director', 'television_producer', 'theatre_director']",,gb,30000000,True,58.0,1.78
gus van sant,male,1952-07-24,10675,1759,"['film_director', 'screenwriter', 'film_producer', 'film_editor', 'painter', 'photographer', 'musician', 'author', 'television_producer', 'actor']",,us,50000000,True,71.0,1.75
russell mulcahy,male,1953-06-23,10676,1761,"['film_director', 'television_director', 'television_producer', 'actor']",,au,8000000,True,70.0,
werner herzog,male,1942-09-05,10677,1766,"['film_director', 'screenwriter', 'film_producer', 'actor', 'opera_director', 'television_director', 'voice_actor', 'film_editor', 'author']",,de,20000000,True,81.0,1.85
darren aronofsky,male,1969-02-12,10678,1767,"['film_director', 'film_producer', 'screenwriter', 'actor']",,us,25000000,True,55.0,1.83
kevin smith,male,1970-08-02,10679,1773,"['actor', 'film_producer', 'film_director', 'film_editor', 'comedian', 'comic_book_creator', 'radio_personality', 'screenwriter', 'television_producer', 'author']",,us,25000000,True,53.0,1.75
brett ratner,male,1969-03-28,10680,1776,"['film_director', 'film_producer', 'television_producer', 'music_video_director', 'actor', 'television_director']",,us,85000000,True,54.0,1.73
gabe polsky,male,,10681,1778,"['film_producer', 'writer', 'film_director']",,us,10000000,,,
shawn levy,male,1968-07-23,10682,1781,"['actor', 'film_director', 'film_producer', 'television_producer', 'television_director']",,us,50000000,True,55.0,
taylor hackford,male,1944-12-31,10683,1782,"['film_director', 'film_producer', 'screenwriter', 'television_producer', 'television_director']",,us,100000000,True,79.0,1.88
brad bird,male,1957-09-24,10684,1783,"['actor', 'film_director', 'screenwriter', 'animator', 'writer', 'voice_actor', 'film_producer', 'television_director']",,us,40000000,True,66.0,
gore verbinski,male,1964-03-16,10685,1784,"['film_director', 'screenwriter', 'musician', 'film_producer', 'music_video_director']",,us,130000000,True,60.0,
uwe boll,male,1965-06-22,10686,1785,"['film_producer', 'film_director', 'screenwriter', 'actor', 'author']",,de,10000000,True,58.0,
dustin hoffman,male,1937-08-08,10687,1787,"['actor', 'television_producer', 'film_producer', 'film_director', 'voice_actor']",,us,100000000,True,86.0,1.67
marc forster,male,1969-11-30,10688,1789,"['film_director', 'screenwriter', 'film_producer']",,de,30000000,True,54.0,
paul thomas anderson,male,1970-06-26,10689,1795,"['screenwriter', 'film_producer', 'film_director', 'actor']",,us,70000000,True,53.0,
michael mann,male,1943-02-05,10690,1797,"['screenwriter', 'film_director', 'film_producer', 'television_producer', 'television_director', 'cinematographer']",,us,90000000,True,81.0,1.73
john madden,male,1936-04-10,10691,1799,"['american_football_player', 'american_football_coach']",,us,200000000,True,87.0,1.93
gus van sant,male,1952-07-24,10692,1800,"['film_director', 'screenwriter', 'film_producer', 'film_editor', 'painter', 'photographer', 'musician', 'author', 'television_producer', 'actor']",,us,50000000,True,71.0,1.75
ridley scott,male,1937-11-30,10693,1801,"['film_producer', 'film_director', 'production_designer', 'television_producer', 'television_director']",,gb,400000000,True,86.0,1.74
denis villeneuve,male,1967-10-03,10694,1804,"['film_director', 'screenwriter']",,ca,16000000,True,56.0,
mike newell,male,1942-03-28,10695,1805,"['film_director', 'television_producer', 'television_director', 'film_producer']",,gb,15000000,True,81.0,
david koepp,male,1963-06-09,10696,1810,"['screenwriter', 'actor', 'television_producer', 'film_producer', 'film_director']",,us,35000000,True,60.0,1.91
robert rodriguez,male,1968-06-20,10697,1819,"['film_director', 'musician', 'cinematographer', 'screenwriter', 'film_producer', 'film_editor', 'actor', 'writer', 'film_score_composer', 'voice_actor']",,us,50000000,True,55.0,1.87
elizabeth banks,female,1974-02-10,10698,1822,"['actor', 'film_director', 'film_producer', 'voice_actor']",,us,50000000,True,50.0,1.65
gore verbinski,male,1964-03-16,10699,1824,"['film_director', 'screenwriter', 'musician', 'film_producer', 'music_video_director']",,us,130000000,True,60.0,
rob marshall,male,1960-10-17,10700,1825,"['film_director', 'choreographer', 'theatre_director', 'film_producer']",,us,16000000,True,63.0,1.78
gore verbinski,male,1964-03-16,10701,1826,"['film_director', 'screenwriter', 'musician', 'film_producer', 'music_video_director']",,us,130000000,True,60.0,
gore verbinski,male,1964-03-16,10702,1827,"['film_director', 'screenwriter', 'musician', 'film_producer', 'music_video_director']",,us,130000000,True,60.0,
richard curtis,male,1956-11-08,10703,1828,"['screenwriter', 'television_producer', 'film_producer', 'actor', 'film_director', 'record_producer']",,nz,30000000,True,67.0,1.8
joel schumacher,male,1939-08-29,10704,1830,"['screenwriter', 'film_director', 'film_producer', 'costume_designer', 'television_director', 'television_producer', 'writer']",2020-06-22,us,80000000,False,80.0,1.91
stephen frears,male,1941-06-20,10705,1831,"['film_director', 'film_producer', 'actor', 'television_director', 'television_producer']",,gb,10000000,True,82.0,1.7
michael bay,male,1965-02-17,10706,1836,"['film_director', 'film_producer', 'actor', 'music_video_director', 'television_producer', 'businessperson']",,us,450000000,True,59.0,1.85
john woo,male,1946-05-01,10707,1837,"['film_producer', 'screenwriter', 'actor', 'film_director', 'film_editor']",,cn,60000000,True,77.0,1.64
taylor hackford,male,1944-12-31,10708,1840,"['film_director', 'film_producer', 'screenwriter', 'television_producer', 'television_director']",,us,100000000,True,79.0,1.88
andy fickman,male,,10709,1841,"['film_director', 'film_producer', 'theatre_director', 'screenwriter', 'television_director', 'television_producer']",,us,3000000,,,
oren peli,male,1970-01-21,10710,1843,"['screenwriter', 'film_director', 'programmer', 'film_producer', 'television_producer']",,il,24000000,True,54.0,
michael bay,male,1965-02-17,10711,1848,"['film_director', 'film_producer', 'actor', 'music_video_director', 'television_producer', 'businessperson']",,us,450000000,True,59.0,1.85
guillermo del toro,male,1964-10-09,10712,1851,"['film_director', 'screenwriter', 'film_producer', 'actor', 'novelist', 'television_director', 'television_producer', 'voice_actor']",,mx,30000000,True,59.0,1.78
sam raimi,male,1959-10-23,10713,1852,"['film_director', 'screenwriter', 'actor', 'television_producer', 'film_producer']",,us,60000000,True,64.0,1.8
kevin costner,male,1955-01-18,10714,1860,"['actor', 'film_producer', 'film_director', 'television_producer', 'singer', 'musician', 'businessperson', 'model']",,us,250000000,True,69.0,1.85
jim jarmusch,male,1953-01-22,10715,1862,"['film_director', 'film_producer', 'screenwriter', 'actor', 'film_editor', 'cinematographer', 'film_score_composer']",,us,5000000,True,71.0,1.88
robert rodriguez,male,1968-06-20,10716,1867,"['film_director', 'musician', 'cinematographer', 'screenwriter', 'film_producer', 'film_editor', 'actor', 'writer', 'film_score_composer', 'voice_actor']",,us,50000000,True,55.0,1.87
antoine fuqua,male,1966-01-19,10717,1870,"['film_director', 'film_producer', 'music_video_director']",,us,25000000,True,58.0,
todd phillips,male,1970-12-20,10718,1871,"['film_director', 'screenwriter', 'film_producer', 'actor']",,us,200000000,True,53.0,1.83
steven soderbergh,male,1963-01-14,10719,1875,"['film_producer', 'television_producer', 'film_director', 'television_director', 'cinematographer', 'film_editor', 'screenwriter', 'television_editor', 'actor']",,us,80000000,True,61.0,1.83
steven soderbergh,male,1963-01-14,10720,1876,"['film_producer', 'television_producer', 'film_director', 'television_director', 'cinematographer', 'film_editor', 'screenwriter', 'television_editor', 'actor']",,us,80000000,True,61.0,1.83
steven soderbergh,male,1963-01-14,10721,1877,"['film_producer', 'television_producer', 'film_director', 'television_director', 'cinematographer', 'film_editor', 'screenwriter', 'television_editor', 'actor']",,us,80000000,True,61.0,1.83
joel coen,male,1954-11-29,10722,1880,"['screenwriter', 'film_director', 'film_producer', 'film_editor', 'television_producer', 'actor']",,us,60000000,True,69.0,1.83
louis leterrier,,,10723,1882,,,,14000000,,,
ivan reitman,male,1946-10-27,10724,1887,"['film_producer', 'film_director', 'television_producer', 'businessperson', 'screenwriter', 'voice_actor', 'actor']",,ca,100000000,True,77.0,1.77
ethan coen,male,1957-09-21,10725,1888,"['film_director', 'screenwriter', 'film_producer', 'film_editor', 'television_producer', 'actor']",,us,60000000,True,66.0,1.72
dan gilroy,male,1959-06-24,10726,1892,['screenwriter'],,us,10000000,True,64.0,1.8
shawn levy,male,1968-07-23,10727,1895,"['actor', 'film_director', 'film_producer', 'television_producer', 'television_director']",,us,50000000,True,55.0,
shawn levy,male,1968-07-23,10728,1896,"['actor', 'film_director', 'film_producer', 'television_producer', 'television_director']",,us,50000000,True,55.0,
alexander payne,male,1961-02-10,10729,1903,"['film_producer', 'television_producer', 'film_director', 'screenwriter', 'author']",,us,25000000,True,63.0,
jon turteltaub,male,1963-08-08,10730,1904,"['film_producer', 'film_director', 'television_producer', 'television_director']",,us,80000000,True,60.0,
jon turteltaub,male,1963-08-08,10731,1905,"['film_producer', 'film_director', 'television_producer', 'television_director']",,us,80000000,True,60.0,
joe carnahan,male,1969-05-09,10732,1906,"['film_director', 'screenwriter', 'film_producer', 'writer', 'actor']",,us,13000000,True,54.0,1.83
clint eastwood,male,1930-05-31,10733,1909,"['actor', 'film_director', 'film_producer', 'politician', 'composer', 'pianist', 'film_score_composer', 'television_producer', 'businessperson', 'investor']",,us,375000000,True,93.0,1.93
simon curtis,male,1960-03-11,10734,1911,"['film_producer', 'television_director', 'television_producer', 'film_director']",,gb,20000000,True,64.0,
nick cassavetes,male,1959-05-21,10735,1912,"['actor', 'film_director', 'screenwriter']",,us,40000000,True,64.0,1.98
steven spielberg,male,1946-12-18,10736,1919,"['film_producer', 'film_director', 'screenwriter', 'entrepreneur', 'television_producer', 'actor', 'film_editor', 'television_director', 'businessperson']",,us,7000000000,True,77.0,1.72
david lynch,male,1946-01-20,10737,1920,"['film_director', 'film_producer', 'actor', 'screenwriter', 'film_editor', 'painter', 'musician', 'television_producer', 'television_director', 'film_score_composer']",,us,60000000,True,78.0,1.8
joss whedon,male,1964-06-23,10738,1922,"['screenwriter', 'television_director', 'television_producer', 'film_producer', 'film_director', 'cartoonist', 'novelist', 'actor', 'writer', 'comic_book_creator']",,us,100000000,True,59.0,1.78
doug liman,male,1965-07-24,10739,1927,"['television_producer', 'film_producer', 'film_director', 'television_director', 'cinematographer']",,us,50000000,True,58.0,1.87
baz luhrmann,male,1962-09-17,10740,1931,"['screenwriter', 'film_director', 'film_producer', 'actor']",,au,20000000,True,61.0,
wes anderson,male,1969-05-01,10741,1935,"['screenwriter', 'film_director', 'film_producer', 'actor', 'voice_actor']",,us,50000000,True,54.0,1.85
duncan jones,male,1971-05-30,10742,1936,"['film_director', 'screenwriter', 'film_producer']",,gb,50000000,True,52.0,
pete docter,male,1968-10-09,10743,1939,"['film_director', 'animator', 'screenwriter', 'film_producer', 'voice_actor', 'writer']",,us,5000000,True,55.0,1.94
gil kenan,male,1976-10-16,10744,1940,['film_director'],,us,3000000,True,47.0,
patty jenkins,female,1971-07-24,10745,1942,"['screenwriter', 'film_director', 'television_director']",,us,25000000,True,52.0,
bennett miller,male,1966-12-30,10746,1943,"['film_director', 'film_producer', 'cinematographer']",,us,3000000,True,57.0,
john woo,male,1946-05-01,10747,1946,"['film_producer', 'screenwriter', 'actor', 'film_director', 'film_editor']",,cn,60000000,True,77.0,1.64
brad bird,male,1957-09-24,10748,1947,"['actor', 'film_director', 'screenwriter', 'animator', 'writer', 'voice_actor', 'film_producer', 'television_director']",,us,40000000,True,66.0,
steven spielberg,male,1946-12-18,10749,1950,"['film_producer', 'film_director', 'screenwriter', 'entrepreneur', 'television_producer', 'actor', 'film_editor', 'television_director', 'businessperson']",,us,7000000000,True,77.0,1.72
renny harlin,male,1959-03-15,10750,1951,"['film_director', 'actor', 'film_producer', 'television_director', 'screenwriter', 'cinematographer']",,fi,10000000,True,65.0,1.93
clint eastwood,male,1930-05-31,10751,1952,"['actor', 'film_director', 'film_producer', 'politician', 'composer', 'pianist', 'film_score_composer', 'television_producer', 'businessperson', 'investor']",,us,375000000,True,93.0,1.93
gus van sant,male,1952-07-24,10752,1954,"['film_director', 'screenwriter', 'film_producer', 'film_editor', 'painter', 'photographer', 'musician', 'author', 'television_producer', 'actor']",,us,50000000,True,71.0,1.75
woody allen,male,1935-12-01,10753,1955,"['actor', 'comedian', 'film_director', 'playwright', 'musician', 'screenwriter', 'writer', 'voice_actor', 'film_score_composer', 'film_producer']",,us,140000000,True,88.0,1.65
barry sonnenfeld,male,1953-04-01,10754,1961,"['film_director', 'cinematographer', 'film_producer', 'actor', 'television_producer', 'television_director']",,us,80000000,True,70.0,
barry sonnenfeld,male,1953-04-01,10755,1962,"['film_director', 'cinematographer', 'film_producer', 'actor', 'television_producer', 'television_director']",,us,80000000,True,70.0,
rob marshall,male,1960-10-17,10756,1963,"['film_director', 'choreographer', 'theatre_director', 'film_producer']",,us,16000000,True,63.0,1.78
christopher nolan,male,1970-07-30,10757,1964,"['screenwriter', 'film_producer', 'film_director', 'cinematographer', 'editor', 'film_editor']",,us,250000000,True,53.0,1.8
jay roach,male,1957-06-14,10758,1968,"['film_director', 'film_producer', 'screenwriter', 'cinematographer']",,us,100000000,True,66.0,1.84
jay roach,male,1957-06-14,10759,1969,"['film_director', 'film_producer', 'screenwriter', 'cinematographer']",,us,100000000,True,66.0,1.84
